314.010.00115,,"-Dodatna oprema za brzopodizna vrata, svjetlosna barijera","Dodatna opema za gore Navedena brzopodizna vrata: aktivacijua putem svjetlosne barijere, montaža na pod.",4,kom,,,,0,
314.010.00120,,"- Dodatna oprema brzopodizna vrata, radarski detektori pokreta","Dodatna oprema za gore Navedena brzopodizna vrata: aktivacija putem radarskog detektora pokreta, vertikalna/zidna montaža.",4,kom,,,,0,
314.010.00125,,"- Dodatna oprema za brzopodizna vrata, tipke","Dodatna oprema za gore Navedena brzopodizna vrata: aktivacija putem tipke, zidna montaža, ca. 1,2 m iznad poda.",4,kom,,,,0,
314.020,,Sekcijska vrata,,,,,0,,,
314.020.00100,,"- Sekcijska vanjska vrata, dimenzije 2,8 / 2,6 m, ručna","POZ B07
Sekcijska vrata za vanjski prostor, na sljedeći način izraditi, isporučiti, montirati i spojiti:

Krilo vrata: dvostruke sekcije, od pocinčanog čeličnog lima s ispunom od PU pjene, s premazom u prahu, s prozirnim dijelom podijeljenim u sredini i dvostrukim pločama od polikarbonata, otporno na udarce i provalu, visina sekcija ca. 500 mm
Boja: Krilo s unutarnje strane slično RAL 9002 (sivo-bijelo), s vanjske strane prema Kauflandovoj paleti boja
Vrsta okova: okovi za visoko vođenje, od pocinčanog čeličnog lima
Koeficijent toplinske provodnosti: prema državnim propisima i direktivama, min. 1,8 W/m2K
Pogon: ručni s lancem od okruglog čelika
Zaključavanje i nadzor vrata: Zasun s kontaktom, magnetni kontakt montiran u okvir

Svijetla širina prolaza: 2,8 m
Svijetla visina prolaza: 2,5 m, nisko vođenje vrata do visine priključka (-1,2 m u odnosu na visinu gotovog poda), visina vrata ca. 3,7 m",1,kom,,,,0,
314.020.00105,Optional position,"x..AT27..x - sekcijska vanjska vrata, dimenzije 2,8 / 2,6 m, električni pogon","POZ B07
Sekcijska vrata za vanjski prostor s električnim pogonom, na sljedeći način izraditi, isporučiti, montirati i spojiti:

Krilo vrata: dvostruke sekcije, od pocinčanog čeličnog lima s ispunom od PU pjene, s premazom u prahu, s prozirnim dijelom podijeljenim u sredini i dvostrukim pločama od polikarbonata, otporno na udarce i provalu, visina sekcija ca. 500 mm
Boja: Krilo s unutarnje strane slično RAL 9002 (sivo-bijelo), s vanjske strane prema Kauflandovoj paleti boja
Vrsta okova: okovi za visoko vođenje, od pocinčanog čeličnog lima
Koeficijent toplinske provodnosti: prema državnim propisima i direktivama, min. 1,8 W/m2K
Pogon: Električni pogon s vratilom, vrsta zaštite min. IP 44, s upravljanjem pomoću frekvencijskog pretvarača, elektronički krajnji prekidač, rukovanje u nuždi pomoću ručnog lanca
Sigurnosne funkcije: Sigurnosna oprema odabire se prema državnim propisima i direktivama, ali minimalno je potrebna zaštita rubova zatvaranja
Brzine: Brzina otvaranja min. 0,3 m/s, brzina zatvaranja min. 0,5 m/s
Zaključavanje i nadzor vrata: Zasun s kontaktom, magnetni kontakt montiran u okvir

Svijetla širina prolaza: 2,8 m
Svijetla visina prolaza: 2,5 m, nisko vođenje vrata do visine priključka (-1,2 m u odnosu na visinu gotovog poda), visina vrata ca. 3,7 m",1,kom,,,,,
314.020.00110,Optional position,"- Dodatna oprema za sekcijska vrata, otključavanje u slučaju požara","Dodatna oprema za gore Navedena sekcijska vrata, koja uključuje otključavanje u slučaju požara, prirpremljena za profilni cilindar.",1,kom,,,,,
314.030,,Rolo vrata,,,,,0,,,
314.040,,Ostali,,,,,0,,,
314.040.00100,,x..FT2..x - transportna tehnika,"Elektrohidraulička pretovarna rampa s pogonom, nosivosti 60 kN, prema DIN EN 1398 pretovarne rampe.

Ugradbena duljina 2000 mm, širina 1750 mm.
bezstupanjski pogon 1000 mm.
viseći dizajn za pristupačnost sa stražnjim dizalima.
Krug zaključavanja sekcijskih vrata i pretovarne rampe s osjetnikom svjetla, pomicanje rampe samo kada su sekcijska vrata otvorena, montaža osjetnika na okvir sekcijskih vrata, V = 1,50 m iznad gotovog poda, alternativno se pretovarna rampa aktivira preko dvosmjernog magnetskog prekidača.
Rukovanje putem upravljanja s tri ili četiri gumba (podizanje, pomak naprijed/natrag, gumb za automatsko vraćanje). Raspored komandi za pretovarnu rampu, donji rub 1,20 m.
Krug zaključavanja sekcijskih vrata i pretovarne rampe s osjetnikom svjetla, pomicanje rampe samo kada su sekcijska vrata otvorena, montaža osjetnika na okvir sekcijskih vrata, V = 1,50 m iznad gotovog poda, alternativno se pretovarna rampa aktivira preko dvosmjernog magnetskog prekidača.
Rubna zaštita
Odbojnik od sintetičkog kaučuka ili gume, visina/širina/dubina: 500/250/140 mm, boja crna, lako izmjenjiv, s čeličnom pločom za držanje. Odbojnik uvijen navojnim šipkama u rubnim zaštitnim kutnicima od punog čelika s unutarnjim navojem.
Rubni zaštitni kut otpr. 160/80/10 mm usidreni sidrima za beton u montažnu betonsku konstrukciju mjesta za pretovar.
Dodatna zaštita od udara (čelični odbojnik), izrađena od punog, pocinčanog čelika, debljine minimalno 8 mm.
Poseban slučaj specifičan za projekt: Ako je nagib između dostavnog dvorišta i zgrade veći od 2%, postoji rizik da će kamion oštetiti vanjski zid zgrade. Za svakih 1 % povećanja nagiba, vertikalni nagib kamiona povećava se za otprilike 2,5 cm u smjeru zgrade. Ova promjena u nagibu može se kompenzirati zavarivanjem odgovarajućih čeličnih odstojnih profila između vanjskog zida i udarnog odbojnika. Odstupanje od standarda (nagib 2%) uvijek je potrebno dogovoriti s Kauflandom.",1,kom,,,,0,
314.040.00105,,"x..TA2..x - ""dock shelter"" na sekcijskim vratima skladišta","Dobava i postava DOCK SHELTERA:
Standardne dimenzije: širina 3,35 m, ugradbena dubina 0,6 m, visina montaže: gornji rub brtve vratiju 3,38 m.
Širina prednje maske od cerade 600 mm, visina gornje maske (gornja površina) 800 mm.

Debljina mateijala PVC-cerade najmanje 3,5 mm. Boja cerade crna. Duljina gornje maske od cerade) se po potrebi prilagođava visini kamiona i provjerava prema specifičnostima projekta. Montaža se izvodi tako da donji rub brtve vratiju završava cca. 30 cm ispod razine poda skladišta. Gornja cerada se djelomično razdjeljuje lamelnim oblicima. Bijele orijentacijske pruge kao pomoć kod ulaska ugrađuju se u obje prednje maske od cerade, 100 mm širine, 750 mm duljine.

Na svakoj brtvi vratiju su 2 dodatne brtve (branici) za zaštitu od povlačenja/prodora hladnoće/ulaska toplog zraka, s poteznom užadi i oprugama ovješene na gornjem okviru brtve vratiju. Kutni brtveni jastuci u obliku cilindra s punjenjem od pjene (bez FCKW) i omotom otpornim na habanje, ojačanim mrežom od PVC-cerade s poliesterskom nosivim tkanjem.

Način izvedbe 1
Fleksibilna brtva vratiju sa zonama nabiranja, koje se bočno mogu izbjeći, konstrukcija s aluminijskim okvirom, prednji i stražnji elementi okvira spojeni zglobnim krakom s fleksibilnim opružnim vijcima. Brtva vratiju u zidnoj montaži s ugrađenim olukom za kišnicu na gornjoj plohi. Veličina usklađena s veličinom zabrtvljenog otvora. Gornje i bočne obloge od crnih PVC-cerada i mrežnih sustava otpornih na trenje i habanje.",1,kom,,,,0,
314.050,,Prijem / puštanje u rad,,,,,0,,,
314.050.00100,,"- puštanje u rad i upute, početno ispitivanje od strane stručnjaka","Puštanje u rad i obučavanje o gore navedenim Sustavima vrata.

Inicijalno ispitivanje prema EN 12635 gore navedenih sustava vrata u slučaju nužde od strane ovlaštene i priznate stručne osobe prema važećim propisima o ispitivanju u pojedinoj državi, uklj. izradu knjige o ispitivanju, potrebne naknadne provjere, ponovo vraćanje u rad.",1,paušal,,,,0,
314.060,,održavanje,,,,,0,,,
400,,Obrtnički radovi,,,,,0,,,
401,,Čišćenje,,,,,0,,,
401.000,,Prethodne napomene,,,,,0,,,
,,ZTV - Dodatni tehnički uvjeti ugovora,"1.) Dodatni ugovoreni tehnički uvjeti su dio opisa usluga te u slučaju narudžbe postaju dio ugovora. Izvođač radova se dakle obavezuje na sve usluge i primjene koje proizlaze iz ovih uvjeta te su one uračunate u cijenu, ukoliko nisu zasebno ponuđene.

2.) Usluge se prikazuju kao neto iznos u državnoj valuti. Važeći zakonski propisani porez na dodanu vrijednost obračunava se zasebno.

3.) U slučaju proturječnosti dodatnih ugovorenih tehničkih uvjeta vrijede prvenstveno podaci iz popisa usluga. U slučaju proturječnosti između popisa usluga i planske dokumentacije koja se predaje prilikom natječaja, vrijedi planska dokumentacija.

4.) Ponuditelj se prije izdavanja ponude detaljno informirao o građevinskim zadaćama koje treba izvesti, ukoliko su povezane s ponuđenim i planiranim uslugama, tako da na temelju popisa usluga nema nikakvih nejasnoća kod obračuna. Naknadne reklamacije koje proizlaze iz nepoznavanja natječajne dokumentacije neće se uvažavati.

5.) Planovi i u njima navedeni objekti koji se izdaju prilikom natječaja služe za informaciju. Ta dokumentacija ponuditelja ne oslobađa od obveze za vlastitim pribavljanjem svih potrebnih informacija za određivanje cijene detaljnim pregledavanjem planskih dokumenata.

6.) Ponuditelj je posjetio lokacije kako bi procijenio sve potrebne usluge. Svi vidljivi uvjeti koji utječu na formiranje cijene uzeti su u obzir prilikom određivanja jedinične cijene.

7.) Organizacija gradilišta za vlastite potrebe uračunata je u cijenu, ukoliko nije ponuđena kao zasebna stavka.

8.) Sve potrebne naprave za podizanje, skele, strojevi, alati, pomoćna sredstva i konstrukcije uzeti su u obzir te su uračunati u cijenu.

9.) Skele za radove na fasadi i radove na krovu predmet su ovog natječaja. Ponuditelj smije koristiti postojeće skele uz poštivanje sigurnosnih uvjeta i na vlastitu odgovornost. Preinake na skelama nisu dozvoljene te se one moraju predati u ispravnom stanju u kojem su i preuzete.

10.) Struju i vodu na gradilištu osigurava odjeljak za organizaciju gradilišta od mjesta distribucije odnosno crpljenja za sve ostale usluge i radove.

11.) Ponuditelj je obvezan redovno prikupljati i pravilno odložiti sve otpadne materijale, ostatke, krhotine, građevinski otpad, ambalaže, obični otpad i slično o vlastitom trošku. Kod odlaganja otpada potrebno je pridržavati se svih javnopravnih uputa i propisa.

12.) Onečišćenja koja uslijed radova nastaju na susjednim terenima, zgradama, putovima, cestama, trgovima i slično, izvođač radova svakodnevno treba očistiti.

13.) Izvođač preuzima odgovornost za osiguravanje, skladištenje i spremanje vlastitih građevinskih naprava, strojeva, uređaja, alata i slično. Jednako vrijedi i za građevinske materijale, elemente i za ugradnju određenih uređaja i objekata sve do primopredaje obavljenih građevinskih usluga.

14.) Građevinski i konstrukcijski elementi se prilikom izvođenja radova odgovarajućim mjerama trebaju zaštititi od onečišćenja i oštećenja. Jednako tako i izvođač treba zaštititi vlastite usluge sve do primopredaje obavljenih građevinskih usluga.

15.) Sve potrebne mjere prema javnopravnim uputama i propisima za sigurnost i zaštitu zdravlja trebaju se uzeti u obzir te ih se treba pridržavati prilikom izvođenja radova.

16.) Prilikom izdavanja ponude i izvođenja radova treba se uzeti u obzir, uračunati i pridržavati se
- svih državnih i javnopravnih zakona, smjernica i propisa
- svih odgovarajućih tehničkih standarda, pravila i smjernica
- općeprihvaćenih pravila tehnike
- uputa, propisa i napomena proizvođača za ugradnju i obradu
- Kauflandovih građevinskih opisa, ugovorenih uvjeta i ostalih Kauflandovih dokumenata i planova
.

17.) Navedene usluge podrazumijevaju se kao gotove, potpune i funkcionirajuće, uklj. sve potrebne male dijelove i sredstva za pričvršćivanje, pomoćne materijale i sredstva, podkonstrukcije itd., kao i sve dodatne i posebne usluge - čak i kada one nisu detaljno opisane.

18.) Ako su treće stranke uključene u izvođenje predradnji, izvođač radova ih treba provjeravati. U slučaju nepravilnosti ili prigovora pravovremeno treba informirati naručitelja, tako da može tehnički i organizacijski dovršiti poslove.

19.) Obavezno se treba pridržavati svih Kauflandovih proizvodnih uputa, osim ako postoje opravdani razlozi za odstupanje (npr. dostupnost). U tom slučaju izvođač treba ponuditi istovjetni proizvod ili sustav te potvrditi istovjetnost. O njoj odlučuje naručitelj.

20.) Sustavi se izvode isključivo pomoću komponenata koje su predviđene od strane proizvođača sustava.

21.) Svi materijali, građevinski elementi i uređaji koji neposredno utječu na izgled i funkcionalnost prije ugradnje se trebaju provjeriti. Ugrađuju se tek nakon što naručitelj ili ovlaštena osoba odobri ugradnju na gradilištu. O vrsti i obliku predloška odlučuje naručitelj.

22.) Ukoliko nisu ponuđene kao posebne stavke, troškovi za projektiranje usluga trebaju se uračunati u cijene pojedinih radova. Opseg projektiranja ovisno o radnji i potrebi može uključivati lokalno mjerenje, statičke proračune, planiranje radova, proizvodnje, detalja i montaže na temelju Kauflandovih podataka i izradu revizijskih dokumenata.

23.) Sve konstrukcije, načini gradnje i sustavi moraju biti izvedeni tako da mogu prihvatiti odnosno kompenzirati uobičajene i dozvoljene tolerancije u pripremnim radovima odnosno u tlu.

24.) Otežane okolnosti koje su uvjetovane godišnjim dobom ili vremenskim uvjetima i koje se u normalnim uvjetima trebaju uzeti u obzir, ne predstavljaju opravdan razlog za dodatne troškove ili produženje rokova izvođenja. U slučaju dvojbe izvođač mora dokazati prisutnost izvanrednih okolnosti.

25.) Ovisno o gradilištu i uslugama potrebno je uzeti u obzir i uračunati sljedeće primjene i usluge, čak i ako nisu izričito navedene u popisu usluga:
- sve vrste transporta građevinskih materijala, elemenata, uređaja, objekata itd. do mjesta ugradnje
- potrebne i uobičajene pripreme i predobrade tla
- sve vrste bušenja, zavarivanja, lijepljenja, malih dijelova, sredstava za pričvršćivanje, međupoložaja, izolacije, brtvljenja, folija, spojeva itd. koje su potrebne za priključak, montažu i pričvršćivanje građevinskih dijelova i elemenata
- stručna priprema i priključak na sve okolne dijelove, ugradbene i nadgradne elemente i propuste
- sve izrade kutova, spojnih površina i elemenata, završnih elemenata, slobodnih krajeva itd.
- sve podloge za montažu, priključak i pričvršćivanje kao što su beton, zidani elementi, čelik, aluminij, limovi, gips karton, itd.
- potrebne spojne, kose i okrugle rezove te ostatke rezanja
- Izrada otvora i proreza za instalacije i ugradbene elemente drugih izvođača
- interno povezivanje kablovima i priključak objekata, dovod prema električnim trošilima na gradilištu od strane elektro izvođača",,,,,,,
,,Opseg usluga,"U sljedećim pozicijama potrebno je uzeti u obzir i uračunati sljedeće usluge, čak i ako nisu izričito navedene:
- potrebne izrade fuga i rezova za razdvajanje
- Izrade kutova s profilima za žbuku
- Priključke s letvama za žbuku i / ili trake za brtvljenje i maskiranje
- Ugradnju armaturnih mreža u područjima u kojima postoji opasnost od pukotina
- Zatvaranje rupa od skela
- stručnu naknadnu obradu",,,,,,,
401.010,,Unutarnja žbuka,,,,,0,,,
401.010.00100,,"- gletanje armirano-betonskih površina, površina Q[2]","Stavkom obuhvaćena priprema zidova, gletanje površina s glet pastom (tipa ""POLIFIX""), brušenje i otprašivanje, te kitanje spojeva.
Sudari moraju biti oštro obrađeni.

U cijenu uračunat sav potreban materijal, alat, rad i strojevi za izradu, priprema površina brušenjem i ispravljanjem neravnina, čišćenje i odvoz otpada nakon izvedbe radova, zaštita okolnih površina, sve pomične i nepomične radne skele. Izvedba strogo prema uputstvima proizvođača sa svim potrebnim materijalom, alatom, strojevima i radom sve do potpune funkcionalne gotovosti u skladu s pravilima struke. Izvedba prema uputama tehnologa proizvođača do gotove funkcionalnosti.

Visina: do [6,50] m
Podloga: Unutarnji zid od betona
Površina: standardna kvaliteta (Q2)",410,m2,,,,0,
401.010.00105,,"- gletanje zidane površina-YTONG, površina Q[2]","U svemu kao stavka 401.010.00100 samo:

Podloga: Unutarnji zid od YTONG blokova
Gletanje debljine 3 -4 mm uz obvezno rabiciranje plastičnom mrežicom.",42,m2,,,,0,
401.020,,Vanjska žbuka,,,,,0,,,
401.020.00100,Optional position,- fasadna boja,"Nanošenje boje za fasadu od čistog akrilata kao srednji ili završni sloj, sa stalnom strukturom, veoma otpornu na vodu, s propuštanjem pare, otpornu na lužine, sa zaštitom od algi i gljivica.

Podloga: zaglađeni beton
Boja: sukladno Kauflandovoj paleti boja",150,m2,,,,,
401.030,,ETICS FASADA,,,,,0,,,
401.030.00100,,"- ETICS FASADA sa kamenom vunom, debljina [ 140 ] mm","Izrada ETICS sustava toplinske izolacije na zidanom zidu od opeke na bazi kamene vune. Izvedba završne tankoslojne fine akrilne dekorativne žbuke u boji RAL. Izvedba do gotove i potpune funkcionalnosti prema uputama proizvođača te aktualnih smjernica za izradu ETICS sustava, Hrvatske udruge proizvođača toplinsko fasadnih sustava, uključivo potrebne dodatne elemente, kutne profile, okapnice i dr.

Reakcija na požar: A1, s1-d0
Toplinska izolacija: Ploče od kamene vune prema DIN EN 13164, toplinska vodljivost [xxx] W/mK, debljina izolacije [140] mm (ljepljenjem polimerno-cementnim ljepilom točkasto i po rubovima ploče, mehaničkim učvršćenjem (6-8 spojnica/m2)
Armaturni sloj: izvesti s mortom za armaturni sloj tako da je nazivna debljina sloja dmin=3 mm, a staklena mrežica pozicionirana u gornjoj polovici armaturnog sloja.
U kutove otvora, prodore i sl. postaviti dijagonalnu mrežicu minimalne dimenzije 20x40 cm.
Završno-dekorativna akrilna žbuka: tankoslojna akrilatna završno-dekorativna žbuka zrnaste strukture granulacije 1,5mm nijanse prema ton-karti proizvođača i odabiru investitora i projektanta.
Ostalo: predobrada armaturnog sloja odgovarajućim predpremazom.",48,m2,,,,0,
401.030.00105,,- Špaleta dubine do 20cm,Dodatno izvedba špaleta iz gore navedenih sustava ETICS fasade. Dubina špalete do 20 cm.,7.6,m,,,,0,
401.040,,Ostali,,,,,0,,,
402,,Suha gradnja,,,,,0,,,
402.000,,Prethodne napomene,,,,,0,,,
,,ZTV - Dodatni tehnički uvjeti ugovora,"1.) Dodatni ugovoreni tehnički uvjeti dio su troškovnika te u slučaju ugovaranja postaju dio ugovora. Izvođač radova se dakle obavezuje na sve radove i primjene koje proizlaze iz ovih uvjeta te su one uračunate u cijenu, ukoliko nisu zasebno ponuđene.

2.) Cijene stavki se prikazuju kao neto iznos u državnoj valuti. Važeći zakonski propisani porez na dodanu vrijednost obračunava se zasebno.

3.) U slučaju proturječnosti dodatnih ugovorenih tehničkih uvjeta vrijede prvenstveno podaci iz troškovnika. U slučaju proturječnosti između troškovnika i tehničke dokumentacije koja se predaje prilikom natječaja, vrijedi tehnička dokumentacija.

4.) Prije početka davanja ponude, ponuditelj je dužan pažljivo pročitati kompletan tekst općih uvjeta uz troškovnik, općih i posebnih uvjeta uz svaku grupu radova, tekst samog troškovnika i ostale dijelove tehničke dokumentacije. Ako opis bilo koje stavke u troškovniku dovodi do sumnje o načinu izvedbe ili upotrebu gradiva zahtijevane kvalitete, treba prije predaje ponude zatražiti pojašnjenje od ovlaštene osobe Investitora. Naknadno pozivanje na manjkavost ili nepoznavanje projektno-tehničke dokumentacije ili opisa u troškovniku neće se uzeti u obzir, niti smatrati razlogom za produženje roka izvedbe, a niti će se priznati bilo kakva razlika u cijeni s tog naslova.

5.) Tehnička dokumentacija koja se predaje prilikom natječaja informativnog je karaktera, a ponuđač je dužan u svom trošku izvršiti kontrolu projektno tehničke dokumentacije u smislu točnosti, tehničke ispravnosti, izvedivosti i međusobne usklađenosti. Sve eventualne primjedbe ponuditelj/izvoditelj dužan je pravovremeno uz ponudu, a u svakom slučaju prije izvedbe u pisanom obliku dostaviti Nadzoru i Naručitelju

6.) Ponuditelj je dužan provesti i kontrolu lokacije na licu mjesta prije davanja ponude. Jedinične cijene za pojedine vrste radova sadrže i sve one posredne troškove koji nisu iskazani u troškovniku, ali su neminovni za izvršenje radova predviđenih projektom.

7.) Organizacija gradilišta uračunata je u cijenu, ukoliko nije ponuđena kao zasebna stavka.

8.) Dizalice za podizanje, skele, strojevi, alati, pomoćna sredstva i konstrukcije uzeti su u obzir te su uračunati u jediničnu cijenu.

9.) Skele za radove na fasadi i radove na krovu predmet su ovog natječaja. Ponuditelj smije koristiti postojeće skele uz poštivanje sigurnosnih uvjeta i na vlastitu odgovornost. Preinake na skelama nisu dozvoljene te se one moraju predati u ispravnom stanju u kojem su i preuzete.

10.) Kompletnu režiju gradilišta usigurava i rješava ponuditelj/izvođač i i uključena je u jediničnu cijenu.

11.) Ponuditelj je obvezan redovno prikupljati i ,pravilno skladištiti i odvoziti na ovlašteni deponij sve otpadne materijale, ostatke, krhotine, građevinski otpad, ambalaže, obični otpad i slično o vlastitom trošku. Kod odlaganja otpada potrebno je pridržavati se svih javnopravnih uputa i propisa.

12.) Onečišćenja koja uslijed radova nastaju na susjednim terenima, zgradama, putovima, cestama, trgovima i slično, izvođač radova treba svakodnevno čistiti.

13.) Izvođač preuzima odgovornost za osiguravanje, skladištenje i spremanje vlastite građevinske opreme, strojeva, uređaja, alata i slično. Jednako vrijedi i za građevinske materijale, elemente i za ugradnju određenih uređaja i objekata sve do primopredaje obavljenih građevinskih radova.

14.) Prilikom izvođenja radova, izvoditelj treba zaštititi sve susjedne plohe, dijelove konstrukcije i prethodno izvedene radove na prikladan način a u skladu sa pravilima zaštite na radu, tako da ne dođe do oštećenja istih. Troškove zaštite treba izvoditelj ukalkulirati u ponudbenu cijenu izvođenja radova. Ukoliko ipak dođe do oštećenja prethodno izvedenih radova za koje je odgovoran izvoditelj ili njegov kooperant, dužan je iste o svom trošku dovesti u stanje prije oštećenja ili naručiti iste radove kod drugog izvoditelja na svoj teret.

15.) Sve potrebne mjere prema javnopravnim uputama i propisima za sigurnost i zaštitu zdravlja trebaju se uzeti u obzir te ih se treba pridržavati prilikom izvođenja radova.

16.) Prilikom davanja ponude i izvođenja radova treba se uzeti u obzir, uračunati i pridržavati se
- svih državnih i javnopravnih zakona, smjernica i propisa
- svih odgovarajućih tehničkih standarda, pravila i smjernica
- općeprihvaćenih pravila tehnike
- uputa, propisa i napomena proizvođača za ugradnju i obradu
- Kauflandovih građevinskih opisa, ugovorenih uvjeta i ostalih Kauflandovih dokumenata i planova.

17.) Stavke troškovnika obuhvačaju konačno dovršenje radova definiranih po količini i kvaliteti, onosno podrazumijevaju se kao gotove, potpune i funkcionirajuće, uklj. sve potrebne male dijelove i sredstva za pričvršćivanje, pomoćne materijale i sredstva, podkonstrukcije itd., kao i sve dodatne i posebne usluge - čak i kada one nisu detaljno opisane.

18.) Ako su treće stranke uključene u izvođenje predradnji, izvođač radova ih treba provjeravati. U slučaju nepravilnosti ili prigovora pravovremeno treba informirati naručitelja, tako da može tehnički i organizacijski dovršiti poslove.

19.) Obavezno se treba pridržavati svih Kauflandovih proizvodnih uputa, osim ako postoje opravdani razlozi za odstupanje (npr. dostupnost). U tom slučaju izvođač treba ponuditi istovjetni proizvod ili sustav te potvrditi istovjetnost. O njoj odlučuje naručitelj.

20.) Sustavi se izvode isključivo pomoću komponenata koje su predviđene od strane proizvođača sustava.

21.) Svi materijali, građevinski elementi i uređaji koji neposredno utječu na izgled i funkcionalnost prije ugradnje se trebaju provjeriti. Ugrađuju se tek nakon što naručitelj ili ovlaštena osoba odobri ugradnju na gradilištu. O vrsti i obliku uzorka odlučuje naručitelj.

22.) Ako nije drukčije propisano, izmjene postojećih projektnih rješenja od strane ponuditelja/izvođača a koje utječu na mehaničku stabilnost, ponuditelj/izvođač je dužan u svom trošku ishoditi sve suglasnosti, dozvole i sl.
Projekt izvedenog stanja ukalkulirati u jedničnu cijenu te dostaviti Kauflandu u pisanom i digitalnom obliku.

23.) Svi radovi na objektu te primjenjeni sistemi gradnje moraju biti izvedeni prema pravilu struke, odnosnu u granicama dopuštenih tolerancija.

24.) Ukoliko je ugovoreni termin izvršenja objekta uključen i zimski odnosno ljetni period, to se neće posebno izvođaču priznavati na ime naknade za rad pri niskoj temperaturi, zaštita konstrukcija od hladnoće i vrućine, te atmosferskih nepogoda, sve mora biti uključeno u jediničnu cijenu. Za vrijeme zime objekat se mora zaštititi. Svi eventualni smrznuti dijelovi moraju se ukloniti i izvesti ponovo bez bilo kakve naplate. Ukoliko je temperatura niža od temperature pri kojoj je dozvoljen dotični rad, a Investitor ipak traži da se radi, Izvođač si ima pravo zaračunati naknadu po normi 6,006 ali u tom slučaju Izvođač snosi punu odgovornost za ispravnost i kvalitetu rada. To isto vrijedi i za zaštitu radova tokom ljeta od prebrzog sušenja uslijed visoke temperature.

25.) U jediničnu cijenu rada izvođač treba obuhvatiti i slijedeće radove, koji se neće zasebno platiti kao naknadni rad, čak i ako nisu izričito navedenei u troškovniku:
- sve vrste transporta građevinskih materijala, elemenata, uređaja, objekata itd. do mjesta ugradnje
- potrebne i uobičajene pripreme i predobrade tla
- sve vrste bušenja, zavarivanja, lijepljenja, malih dijelova, sredstava za pričvršćivanje, međupoložaja, izolacije, brtvljenja, folija, spojeva itd. koje su potrebne za priključak, montažu i pričvršćivanje građevinskih dijelova i elemenata
- stručna priprema i priključak na sve okolne dijelove, ugradbene i nadgradne elemente i propuste
- sve izrade kutova, spojnih površina i elemenata, završnih elemenata, slobodnih krajeva itd.
- sve podloge za montažu, priključak i pričvršćivanje kao što su beton, zidani elementi, čelik, aluminij, limovi, gips karton, itd.
- potrebne spojne, kose i okrugle rezove te ostatke rezanja
- Izrada otvora i proreza za instalacije i ugradbene elemente drugih izvođača
- interno povezivanje kablovima i priključak objekata, dovod prema električnim trošilima na gradilištu od strane elektro izvođača",,,,,,,
,,Kvaliteta površine od punjenja,"Kod nanošenja žbuke na gips ploče, razlikuju se sljedeći razredi kvalitete:
Razred kvalitete 1 (Q1): Osnovno nanošenje žbuke bez optičkih zahtjeva, punjenje spojnih fuga između gips ploča, presvlačenje vidljivih dijelova sredstava za pričvršćivanje, uklanjanje prekomjerne žbuke.
Razred kvalitete 2 (Q2): Standardno nanošenje žbuke uz normalne optičke zahtjeve, izvedba kao Q1, uz dodatno naknadno nanošenje žbuke (fina žbuka, finiš) do postizanja nevidljivog prijelaza na površinu ploče, brušenje žbukanih područja po potrebi.
Razred kvalitete 3 (Q3): Posebno nanošenje žbuke s većim optičkim zahtjevima, izvedba kao Q2, uz dodatno šire žbukanje fuga, oštro povlačenje preostale kartonske površine za zatvaranje svih pora žbukom, brušenje žbukane površine po potrebi.
Razred kvalitete 4 (Q4): Posebno nanošenje žbuke uz najveće optičke zahtjeve, izvedba kao Q3, uz dodatno presvlačenje površine i poravnavanje cijele površine prikladnim materijalom (debljina sloja veća od 1 mm), brušenje ožbukane površine po potrebi.",,,,,,,
,,Suhozid za razgraničenje izvedbe,"U sljedećim pozicijama potrebno je uzeti u obzir i uračunati sljedeće usluge, čak i ako nisu izričito navedene:
- Mjerenje zidova i stropova
- prijepis oznaka visine koje su potrebne za provedbu radova
- potrebne izrade fuga
- Izradu kutova i priključaka pomoću profila iz suhogradnje
- potrebne podkonstrukcije, zamjene i pojačanja
- Ugradnju armaturnih mreža u područjima u kojima postoji opasnost od pukotina
- potrebna zidna pojačanja od višeslojnih zalijepljenih drvenih ploča
- Pružanje usluga u nekoliko dijelova gradilišta za izvedbu instalacija na gradilištu
- Postavljanje zvučne izolacije na proboje za vodove
- Isporuku svih građevinskih potvrda (za protupožarnu, zvučnu i toplinsku zaštitu)
- Nanošenje žbuke na sve slojeve kod višeslojnih obloga
- elastične fuge koje se mogu premazati na svim unutarnjim kutovima i priključcima
- sve standardne priključke na podovima, stropovima, zidovima ili potpornjima
- potrebne duge nosače kod svih krovnih konstrukcija
- Okvire vrata isporučuje odjeljak za drvena i čelična vrata",,,,,,,
402.010,,Unutarnji zidovi,,,,,0,,,
